NAME,BRANDNAME,PB_ID,TRADE_NAME,FRANCHISE_NAME,ISO3,AREANAME4,AREANAME3,AREANAME2,AREANAME1,STABB,POSTCODE,FORMATTEDADDRESS,MAINADDRESSLINE,ADDRESSLASTLINE,LONGITUDE,LATITUDE,GEORESULT,CONFIDENCE_CODE,COUNTRY_ACCESS_CODE,TEL_NUM,FAXNUM,EMAIL,HTTP,OPEN_24H,BUSINESS_LINE,SIC1,SIC2,SIC8,SIC8_DESCRIPTION,ALT_INDUSTRY_CODE,MICODE,TRADE_DIVISION,GROUP,CLASS,SUB_CLASS,EMPLOYEE_HERE,EMPLOYEE_COUNT,YEAR_START,SALES_VOLUME_LOCAL,SALES_VOLUME_US_DOLLARS,CURRENCY_CODE,AGENT_CODE,LEGAL_STATUS_CODE,STATUS_CODE,SUBSIDIARY_INDICATOR,PARENT_BUSINESS_NAME,PARENT_ADDRESS,PARENT_STREET_ADDRESS,PARENT_AREANAME3,PARENT_AREANAME1,PARENT_COUNTRY,PARENT_POSTCODE,DOMESTIC_ULTIMATE_BUSINESS_NAME,DOMESTIC_ULTIMATE_ADDRESS,DOMESTIC_ULTIMATE_STREET_ADDRESS,DOMESTIC_ULTIMATE_AREANAME3,DOMESTIC_ULTIMATE_AREANAME1,DOMESTIC_ULTIMATE_POSTCODE,GLOBAL_ULTIMATE_INDICATOR,GLOBAL_ULTIMATE_BUSINESS_NAME,GLOBAL_ULTIMATE_ADDRESS,GLOBAL_ULTIMATE_STREET_ADDRESS,GLOBAL_ULTIMATE_AREANAME3,GLOBAL_ULTIMATE_AREANAME1,GLOBAL_ULTIMATE_COUNTRY,GLOBAL_ULTIMATE_POSTCODE,FAMILY_MEMBERS,HIERARCHY_CODE,TICKER_SYMBOL,EXCHANGE_NAME,geom
DOLLAR PLUS,,2021443503,,,USA,,MANASSAS,PRINCE WILLIAM,VIRGINIA,VA,20109,"8300 SUDLEY RD, MANASSAS, VA 20109",8300 SUDLEY RD,"MANASSAS, VA 20109",-77.506092,38.771862,S8HPNTSCZA,HIGH,,(703) 330-7271,,,WWW.DOLLARPLUSSTORE.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-77.506092 38.771862)
JOHN PAUL'S COUNTRY STORE,,2021477416,,,USA,,BASSETT,HENRY,VIRGINIA,VA,24055,"172 WILSON MILL RD, BASSETT, VA 24055",172 WILSON MILL RD,"BASSETT, VA 24055",-80.048170,36.684015,S8HPNTSCZA,HIGH,,(276) 673-1020,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-80.04817 36.684015)
GRAND JUNCTION COUNTRY STORE,,2021486461,,,USA,,BARBOURSVILLE,ALBEMARLE,VIRGINIA,VA,22947,"4370 STONY POINT RD, BARBOURSVILLE, VA 22947",4370 STONY POINT RD,"BARBOURSVILLE, VA 22947",-78.346659,38.115875,T20,LOW,,(434) 973-5507,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-78.346659 38.115875)
SPENCER'S,SPENCER'S,2021531055,,,USA,,FREDERICKSBURG,SPOTSYLVANIA,VIRGINIA,VA,22407,"137 SPOTSYLVANIA MALL, FREDERICKSBURG, VA 22407",137 SPOTSYLVANIA MALL,"FREDERICKSBURG, VA 22407",-77.512020,38.292274,S8HPNTSCZA,HIGH,,(540) 786-6322,,,WWW.SPENCERSONLINE.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-77.51202 38.292274)
TJ'S GENERAL STORE,,2021659117,,,USA,,AUBURN,KING,WASHINGTON,WA,98092,"16017 SE 323RD ST, AUBURN, WA 98092",16017 SE 323RD ST,"AUBURN, WA 98092",-122.128086,47.311740,S8HPNTSCZA,HIGH,,(253) 288-2421,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-122.128086 47.31174)
FAMILY DOLLAR STORE,FAMILY DOLLAR,2022121246,FAMILY DOLLAR STORE,,USA,,THERMOPOLIS,HOT SPRINGS,WYOMING,WY,82443,"514 S 6TH ST, THERMOPOLIS, WY 82443",514 S 6TH ST,"THERMOPOLIS, WY 82443",-108.212598,43.640917,S8HPNTSCZA,HIGH,,(307) 864-3244,,,WWW.FAMILYDOLLAR.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-108.212598 43.640917)
GESSY DISCOUNT STORE,,2029404096,,,USA,,LOS ANGELES,LOS ANGELES,CALIFORNIA,CA,90002,"8622 S CENTRAL AVE, LOS ANGELES, CA 90002",8622 S CENTRAL AVE,"LOS ANGELES, CA 90002",-118.256222,33.959931,S5HPNTSCZA,HIGH,,(323) 835-0538,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-118.256222 33.959931)
FAMILY DOLLAR STORE,FAMILY DOLLAR,2029511123,FAMILY DOLLAR STORE,,USA,,STUART,PATRICK,VIRGINIA,VA,24171,"21633 JEB STUART HWY, STUART, VA 24171",21633 JEB STUART HWY,"STUART, VA 24171",-80.206723,36.635107,S7HPNTSCZA,HIGH,,(276) 694-3010,,,WWW.FAMILYDOLLAR.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-80.206723 36.635107)
JUST-A-BUCK,,2029653405,,,USA,,POMPTON LAKES,PASSAIC,NEW JERSEY,NJ,07442,"43 WANAQUE AVE, POMPTON LAKES, NJ 07442",43 WANAQUE AVE,"POMPTON LAKES, NJ 07442",-74.293100,41.007385,S5HPNTSCZA,HIGH,,(973) 248-3440,(973) 248-3441,,WWW.JUSTABUCK.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-74.2931 41.007385)
ATLANTA BARGAIN OUTLET,,2029678048,,,USA,,CONYERS,ROCKDALE,GEORGIA,GA,30012,"1136 DOGWOOD DR SE, CONYERS, GA 30012",1136 DOGWOOD DR SE,"CONYERS, GA 30012",-84.009541,33.655618,S8HPNTSCZA,HIGH,,(770) 679-0395,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-84.009541 33.655618)
ALICE ENTERPRISES,,2034315747,,,USA,,MOULTON,LAWRENCE,ALABAMA,AL,35650,"16790 COUNTY ROAD 460, MOULTON, AL 35650",16790 COUNTY ROAD 460,"MOULTON, AL 35650",-87.256042,34.495905,S8HPNTSCZA,HIGH,,(256) 974-2770,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-87.256042 34.495905)
DOLLAR TREE,DOLLAR TREE,2034425420,DOLLAR TREE,,USA,,MOBILE,MOBILE,ALABAMA,AL,36603,"336 N BROAD ST, MOBILE, AL 36603",336 N BROAD ST,"MOBILE, AL 36603",-88.056150,30.693259,S8HPNTSCZA,HIGH,,(251) 434-0707,,,WWW.DOLLARTREE.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-88.05615 30.693259)
GOODCENTS,,2034890307,,,USA,,RANCHO CUCAMONGA,SAN BERNARDINO,CALIFORNIA,CA,91730,"10722 ARROW RTE, RANCHO CUCAMONGA, CA 91730",10722 ARROW RTE,"RANCHO CUCAMONGA, CA 91730",-117.570894,34.099548,S8HPNTSCZA,HIGH,,(909) 948-0596,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-117.570894 34.099548)
CANDLES CREATIONS DRMCTCHRS,,2035155193,,,USA,,CHATSWORTH,LOS ANGELES,CALIFORNIA,CA,91311,"21115 DEVONSHIRE ST, CHATSWORTH, CA 91311",21115 DEVONSHIRE ST,"CHATSWORTH, CA 91311",-118.593306,34.257375,S7HPNTSCZA,HIGH,,(818) 999-6629,,,WWW.WOMENINRAILROADING.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-118.593306 34.257375)
ALMA'S OUTLET,,2035313593,,,USA,,LOS ANGELES,LOS ANGELES,CALIFORNIA,CA,90011,"2705 S SAN PEDRO ST, LOS ANGELES, CA 90011",2705 S SAN PEDRO ST,"LOS ANGELES, CA 90011",-118.262144,34.020543,T16,MEDIUM,,(323) 234-1137,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-118.262144 34.020543)
DOLLAR STORE,,2035858409,,,USA,,DEERFIELD BEACH,BROWARD,FLORIDA,FL,33442,"2227 W HILLSBORO BLVD, DEERFIELD BEACH, FL 33442",2227 W HILLSBORO BLVD,"DEERFIELD BEACH, FL 33442",-80.1334,26.3181,T17,MEDIUM,,(754) 227-5323,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-80.1334 26.3181)
FORTY NINE CENT BARGAIN OUTLET,,2035953430,,,USA,,TAMPA,HILLSBOROUGH,FLORIDA,FL,33610,"2901 E HILLSBOROUGH AVE, TAMPA, FL 33610",2901 E HILLSBOROUGH AVE,"TAMPA, FL 33610",-82.427612,27.995842,T17,MEDIUM,,(813) 238-4999,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.427612 27.995842)
FAMILY DOLLAR STORE,FAMILY DOLLAR,2036012956,FAMILY DOLLAR STORE,,USA,,MONTICELLO,JEFFERSON,FLORIDA,FL,32344,"1287 S JEFFERSON ST, MONTICELLO, FL 32344",1287 S JEFFERSON ST,"MONTICELLO, FL 32344",-83.870396,30.534640,S7HPNTSCZA,HIGH,,(850) 997-4642,,,WWW.FAMILYDOLLAR.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-83.870396 30.53464)
FAMILY DOLLAR STORE,FAMILY DOLLAR,2036323104,FAMILY DOLLAR STORE,,USA,,PATTERSON,PIERCE,GEORGIA,GA,31557,"6430 US HIGHWAY 84, PATTERSON, GA 31557",6430 US HIGHWAY 84,"PATTERSON, GA 31557",-82.142521,31.386373,S8HPNTSCZA,HIGH,,(912) 647-1765,,,WWW.FAMILYDOLLAR.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.142521 31.386373)
579 STORES,,2036374243,,,USA,,DECATUR,DEKALB,GEORGIA,GA,30034,"2801 CANDLER RD, DECATUR, GA 30034",2801 CANDLER RD,"DECATUR, GA 30034",-84.274627,33.709236,S8HPNTSCZA,HIGH,,(404) 244-1155,,,WWW.579.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-84.274627 33.709236)
F & B FAMILY VARIETY STORE,,2036406292,,,USA,,HIRAM,PAULDING,GEORGIA,GA,30141,"1818 HIRAM DOUGLASVILLE HWY, HIRAM, GA 30141",1818 HIRAM DOUGLASVILLE HWY,"HIRAM, GA 30141",-84.764091,33.866241,S8HPNTSCZA,HIGH,,(678) 324-1066,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-84.764091 33.866241)
BURKES OUTLET,,2036412817,BURKES OUTLET,,USA,,SMYRNA,COBB,GEORGIA,GA,30080,"2201 COBB PKWY SE, SMYRNA, GA 30080",2201 COBB PKWY SE,"SMYRNA, GA 30080",-84.479204,33.897947,S8HPNTSCZA,HIGH,,(770) 541-1841,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-84.479204 33.897947)
DOLLAR GENERAL,DOLLAR GENERAL,2036505517,DOLLAR GENERAL,,USA,,MARSHALL,CLARK,ILLINOIS,IL,62441,"613 LOCUST ST, MARSHALL, IL 62441",613 LOCUST ST,"MARSHALL, IL 62441",-87.694410,39.389745,S8HPNTSCZA,HIGH,,(217) 826-2247,,,WWW.DOLLARGENERAL.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-87.69441 39.389745)
DOLLAR GENERAL,DOLLAR GENERAL,2036565566,DOLLAR GENERAL,,USA,,MASCOUTAH,ST. CLAIR,ILLINOIS,IL,62258,"844 N JEFFERSON ST, MASCOUTAH, IL 62258",844 N JEFFERSON ST,"MASCOUTAH, IL 62258",-89.792215,38.503062,S8HPNTSCZA,HIGH,,(618) 566-7400,,,WWW.DOLLARGENERAL.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-89.792215 38.503062)
5-10-15-20 DOLLAR STORE,,2036701870,,,USA,,PEORIA,PEORIA,ILLINOIS,IL,61615,"4100 W WILLOW KNOLLS DR, PEORIA, IL 61615",4100 W WILLOW KNOLLS DR,"PEORIA, IL 61615",-89.654862,40.774741,S8HPNTSCZA,HIGH,,(309) 691-4134,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-89.654862 40.774741)
DOLLAR GENERAL,DOLLAR GENERAL,2036774302,DOLLAR GENERAL,,USA,,MAQUOKETA,JACKSON,IOWA,IA,52060,"816 W PLATT ST, MAQUOKETA, IA 52060",816 W PLATT ST,"MAQUOKETA, IA 52060",-90.676198,42.069359,S8HPNTSCZA,HIGH,,(563) 652-2329,,,WWW.DOLLARGENERAL.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-90.676198 42.069359)
DOLLAR GENERAL,DOLLAR GENERAL,2036996450,DOLLAR GENERAL,,USA,,ABBEVILLE,VERMILION,LOUISIANA,LA,70510,"2030 CHARITY ST, ABBEVILLE, LA 70510",2030 CHARITY ST,"ABBEVILLE, LA 70510",-92.115052,29.972230,S8HPNTSCZA,HIGH,,(337) 893-0493,,,WWW.DOLLARGENERAL.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-92.115052 29.97223)
LASTING IMPRESSIONS,,2037524810,,,USA,,CHARLOTTE,EATON,MICHIGAN,MI,48813,"3074 SNOWY PINE DR, CHARLOTTE, MI 48813",3074 SNOWY PINE DR,"CHARLOTTE, MI 48813",-84.773738,42.547676,S8HPNTSCZA,HIGH,,(517) 543-7715,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-84.773738 42.547676)
DOLLAR STORE,,2037549318,,,USA,,WARREN,MACOMB,MICHIGAN,MI,48091,"26776 DEQUINDRE RD, WARREN, MI 48091",26776 DEQUINDRE RD,"WARREN, MI 48091",-83.084840,42.489059,S7HPNTSCZA,HIGH,,(586) 558-0146,,,WWW.DOLLARSTORE.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-83.08484 42.489059)
FAMILY DOLLAR STORE,FAMILY DOLLAR,2037687720,FAMILY DOLLAR STORE,,USA,,THREE OAKS,BERRIEN,MICHIGAN,MI,49128,"6772 US HIGHWAY 12, THREE OAKS, MI 49128",6772 US HIGHWAY 12,"THREE OAKS, MI 49128",-86.617183,41.798694,S7HPNTSCZA,HIGH,,(269) 756-7354,,PRESS@FAMILYDOLLAR.COM,WWW.FAMILYDOLLAR.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-86.617183 41.798694)
DUEBERS,,2037823845,,,USA,,YOUNG AMERICA,CARVER,MINNESOTA,MN,55397,"300 INDUSTRIAL BLVD, YOUNG AMERICA, MN 55397",300 INDUSTRIAL BLVD,"YOUNG AMERICA, MN 55397",-93.914785,44.770610,S8HPNTSCZA,HIGH,,(320) 485-2244,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-93.914785 44.77061)
DURAN ASSOCIATES,,2037893280,,,USA,,MINNEAPOLIS,HENNEPIN,MINNESOTA,MN,55416,"1550 UTICA AVE S, MINNEAPOLIS, MN 55416",1550 UTICA AVE S,"MINNEAPOLIS, MN 55416",-93.346087,44.966953,S8HPNTSCZA,HIGH,,(978) 692-7295,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-93.346087 44.966953)
SAND DOLLAR VENTURES,,2038942086,,,USA,,WILMINGTON,NEW HANOVER,NORTH CAROLINA,NC,28411,"7 INLET HOOK RD, WILMINGTON, NC 28411",7 INLET HOOK RD,"WILMINGTON, NC 28411",-77.718157,34.288664,S8HPNTSCZA,HIGH,,(910) 686-7347,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-77.718157 34.288664)
NEFFGEN FAMILY STORES,,2039094771,,,USA,,LAKE LURE,RUTHERFORD,NORTH CAROLINA,NC,28746,"166 EAGLES CREST WAY, LAKE LURE, NC 28746",166 EAGLES CREST WAY,"LAKE LURE, NC 28746",-82.183882,35.444762,S8HPNTSCZA,HIGH,,(828) 625-8088,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.183882 35.444762)
DOLLAR GENERAL,DOLLAR GENERAL,2039128269,DOLLAR GENERAL,,USA,,LANCASTER,FAIRFIELD,OHIO,OH,43130,"1995 E MAIN ST, LANCASTER, OH 43130",1995 E MAIN ST,"LANCASTER, OH 43130",-82.555300,39.715867,S8HPNTSCZA,HIGH,,(740) 681-9496,,,WWW.DOLLARGENERAL.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-82.5553 39.715867)
VELOPRODUCTS,,2039537373,,,USA,,PORTLAND,MULTNOMAH,OREGON,OR,97206,"5821 SE STEELE ST, PORTLAND, OR 97206",5821 SE STEELE ST,"PORTLAND, OR 97206",-122.603271,45.484790,S7HPNTSCZA,HIGH,,(503) 208-7428,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-122.603271 45.48479)
OL' COUNTRY STORE,,2039942544,,,USA,,WAYNESBORO,WAYNE,TENNESSEE,TN,38485,"108 PUBLIC SQ S, WAYNESBORO, TN 38485",108 PUBLIC SQ S,"WAYNESBORO, TN 38485",-87.763045,35.319311,S7HPNTSCZA,HIGH,,(931) 722-2004,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-87.763045 35.319311)
FAMILY DOLLAR STORE 86 / FDOL11249,,2040397694,FAMILY DOLLAR STORE,,USA,,ROCKSPRINGS,EDWARDS,TEXAS,TX,78880,"209 W MAIN ST, ROCKSPRINGS, TX 78880",209 W MAIN ST,"ROCKSPRINGS, TX 78880",-100.209012,30.015532,S8H-NTSCZA,HIGH,,(210) 802-1108,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-100.209012 30.015532)
FAMILY DOLLAR STORE,DOLLAR TREE,2041081330,DOLLAR TREE,,USA,,BARABOO,SAUK,WISCONSIN,WI,53913,"905 STATE ROAD 136, BARABOO, WI 53913",905 STATE ROAD 136,"BARABOO, WI 53913",-89.768044,43.459153,S8HPNTSCZA,HIGH,,(608) 356-2603,,,WWW.DOLLARTREE.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-89.768044 43.459153)
LA PORTE GENERAL STORE,,2107451015,,,USA,,STRAWBERRY VALLEY,PLUMAS,CALIFORNIA,CA,95981,"1851 MAIN ST, STRAWBERRY VALLEY, CA 95981",1851 MAIN ST,"STRAWBERRY VALLEY, CA 95981",-120.983482,39.682849,S8HPNTSCZA,HIGH,,(530) 675-2711,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-120.983482 39.682849)
99 CENTS ONLY STORES,99 CENTS ONLY STORES,2108050251,,,USA,,TUCSON,PIMA,ARIZONA,AZ,85741,"4160 W INA RD, TUCSON, AZ 85741",4160 W INA RD,"TUCSON, AZ 85741",-111.053526,32.338465,S8HPNTSCZA,HIGH,,(520) 579-1699,,CUSTOMERSERVICE@99ONLY.COM,WWW.99ONLY.COM,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-111.053526 32.338465)
ALCO,,2108461912,,,USA,,PLEASANTON,LINN,KANSAS,KS,66075,"906 MAIN ST, PLEASANTON, KS 66075",906 MAIN ST,"PLEASANTON, KS 66075",-94.709784,38.175582,S8HPNTSCZA,HIGH,,(913) 352-8111,,,DUCKWALL.COM/,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-94.709784 38.175582)
MELTON COUNTRY STORE,,2108465116,,,USA,,RUBY,CHESTERFIELD,SOUTH CAROLINA,SC,29741,"4735 CROSS ROADS CHURCH RD, RUBY, SC 29741",4735 CROSS ROADS CHURCH RD,"RUBY, SC 29741",-80.238381,34.718098,T16,MEDIUM,,(843) 634-3332,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-80.238381 34.718098)
MOUNT OLIVE PARTY AND GIFT STORE,,2108599091,,,USA,,MOUNT OLIVE,WAYNE,NORTH CAROLINA,NC,28365,"1031 N BREAZEALE AVE, MOUNT OLIVE, NC 28365",1031 N BREAZEALE AVE,"MOUNT OLIVE, NC 28365",-78.0631,35.2107,T16,MEDIUM,,(919) 658-1220,,,,,,5331,,53310000,VARIETY STORES,,10010102,DIVISION G. - RETAIL TRADE,GENERAL MERCHANDISE STORES,VARIETY STORES,VARIETY STORES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,POINT(-78.0631 35.2107)
